Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,19,0,0,774,5,2,5,3,1,5,1,1,3,3,3,2,3,1,0,0,1
0,0,39,1,1,213,4,4,4,1,4,4,4,4,3,2,4,4,4,4,4,17,1
1,1,40,1,1,3801,2,4,4,4,2,4,4,2,2,2,2,4,2,4,61,82,0
1,1,35,1,1,368,1,1,1,1,4,5,5,4,4,4,4,5,4,3,3,0,1
1,1,29,1,1,541,2,1,2,2,2,2,2,2,5,3,4,5,4,2,0,0,1
1,1,58,1,1,3423,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,0,1
0,1,54,0,0,1053,2,5,2,2,4,5,5,3,3,2,3,4,3,4,0,0,0
1,1,60,1,0,594,2,4,4,4,2,2,2,2,4,4,3,1,3,2,36,36,0
1,1,26,0,0,148,1,2,1,4,5,1,1,5,4,2,4,3,4,5,16,0,0
1,1,40,1,1,237,2,1,2,2,5,5,4,4,4,4,4,5,4,3,0,0,1
1,0,40,1,0,712,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0,0,0
1,1,56,1,1,1851,1,1,5,1,3,5,4,5,5,5,5,5,5,3,0,0,1
1,1,25,0,1,1075,3,5,2,3,5,2,5,5,4,5,4,5,5,5,0,3,0
0,1,60,0,1,196,2,4,2,2,4,4,5,3,3,2,3,3,3,4,39,33,0
1,1,38,1,1,1185,4,4,4,4,2,3,4,5,5,5,5,1,5,2,21,36,1
1,1,27,1,1,1136,3,2,3,3,5,5,5,5,3,4,4,5,4,5,0,0,1
0,1,36,1,1,862,4,4,4,4,5,5,3,4,4,5,4,1,4,4,0,0,1
1,0,9,1,0,1375,2,2,2,3,1,2,1,1,2,2,2,1,3,1,0,19,0
1,1,48,1,1,2880,4,4,5,4,2,5,5,5,5,5,5,5,5,3,0,0,1
0,1,68,0,0,397,3,5,2,3,3,4,4,3,3,2,3,4,3,3,0,0,0
0,1,20,1,1,212,5,5,5,5,5,5,3,5,4,4,4,1,1,5,72,64,1
1,1,53,1,0,563,2,4,4,4,2,2,2,2,5,4,4,5,4,2,0,0,1
1,0,28,1,1,1177,0,0,0,2,4,0,4,4,3,2,4,3,5,4,35,16,1
0,1,57,1,0,727,2,3,3,3,3,3,3,2,2,2,2,1,2,2,3,0,0
1,1,70,1,1,907,3,2,2,2,3,3,3,3,2,1,3,1,4,3,0,0,0
1,1,50,1,1,2034,4,4,4,4,2,5,4,4,4,4,4,4,4,3,0,0,1
1,1,57,1,1,3653,4,4,5,4,4,5,5,2,2,2,2,4,2,3,124,116,1
1,1,70,0,0,611,4,3,5,3,2,5,1,2,1,1,4,5,2,2,3,3,0
0,0,16,1,0,874,2,2,2,3,1,2,3,1,3,4,4,2,4,1,13,0,0
0,1,44,1,1,3790,5,5,5,5,5,5,5,3,3,3,3,4,3,5,0,0,1
1,1,8,1,1,2660,3,2,2,2,3,3,3,3,1,3,4,3,3,3,1,3,0
0,0,20,1,0,483,0,0,1,1,5,1,5,5,3,4,4,4,4,5,12,17,1
0,1,29,0,0,404,1,3,1,2,2,1,2,2,1,4,3,4,2,2,0,0,0
1,1,47,1,1,140,2,4,4,4,3,2,3,3,3,4,2,2,3,4,0,9,0
0,0,18,1,1,667,5,5,5,1,1,5,1,1,4,4,5,4,4,1,10,6,1
1,1,57,0,1,413,1,4,1,3,3,1,3,3,3,4,4,3,4,3,0,0,0
1,1,51,1,1,599,3,2,2,2,2,3,3,3,3,3,3,4,3,3,35,30,0
1,1,48,0,0,782,4,5,4,3,5,4,5,5,4,5,5,4,4,5,0,0,1
1,1,38,0,0,1068,2,5,1,1,2,1,2,2,5,2,5,3,4,2,1,0,0
0,0,27,1,1,1276,0,0,0,3,2,0,3,2,3,4,4,5,5,2,1,0,1
0,1,28,1,1,2218,3,3,3,3,4,4,4,4,3,5,4,5,5,4,0,0,1
0,0,23,1,0,426,2,0,3,1,4,3,4,4,5,4,4,3,4,4,14,8,0
0,1,31,1,1,3709,5,5,5,5,2,2,2,2,4,4,4,4,4,2,16,19,1
0,1,53,0,0,224,3,4,3,5,1,2,4,2,2,3,1,2,2,3,0,11,0
0,0,35,1,1,1005,2,2,2,3,2,2,2,2,2,1,4,3,4,2,35,14,0
1,1,40,0,1,200,5,2,0,4,1,0,1,1,4,5,3,3,3,1,0,0,1
1,0,11,1,0,689,4,4,4,4,2,4,2,2,4,2,3,4,3,2,0,7,0
1,1,60,0,0,1107,3,0,3,4,5,3,5,5,4,5,5,5,4,5,0,0,0
0,1,24,0,1,1262,2,4,2,5,2,2,3,2,3,5,3,5,4,2,10,0,0
0,1,43,0,0,780,1,5,1,5,5,4,4,1,1,1,1,3,1,4,15,5,0
1,1,40,1,1,1678,1,1,1,1,4,3,4,4,4,4,4,5,4,5,0,0,1
0,0,37,1,1,491,5,4,4,4,3,4,3,3,5,4,4,5,5,3,17,25,1
0,1,30,0,0,1986,2,2,2,3,2,2,2,2,4,1,2,2,2,2,2,0,0
1,1,46,1,1,1650,3,5,5,5,3,4,3,3,3,3,3,4,3,3,21,9,0
1,1,27,0,0,337,1,4,1,4,1,1,1,1,4,5,4,3,4,1,7,6,0
0,1,31,0,0,628,2,4,2,4,4,2,4,4,4,3,5,3,5,4,8,16,0
0,1,35,1,1,3503,4,4,4,4,2,4,5,5,5,5,5,4,5,4,0,2,1
1,1,49,0,0,236,5,1,0,2,1,0,1,1,1,3,2,3,2,1,2,0,1
0,1,27,0,0,295,1,4,1,5,3,1,3,3,4,5,5,3,4,3,1,0,0
0,1,38,0,0,558,2,5,2,1,3,2,3,3,5,2,5,5,5,3,0,0,0
1,1,57,0,0,1005,1,4,1,2,5,1,5,5,5,5,5,3,5,5,4,0,0
1,1,30,0,0,354,4,3,4,2,5,4,5,5,4,4,2,3,3,5,0,1,0
1,1,50,1,1,235,0,0,0,1,5,5,5,2,2,2,2,4,2,5,8,13,1
0,1,60,1,0,351,5,5,5,5,4,5,4,5,5,5,5,5,5,5,0,0,1
0,1,54,1,1,2414,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0,1
1,1,45,1,1,2610,4,4,4,4,4,4,4,1,1,2,1,4,1,4,0,0,1
0,1,25,1,1,3056,3,5,5,5,3,3,3,3,3,4,3,2,4,3,15,47,0
1,1,53,1,1,2475,1,1,1,1,4,3,4,3,3,4,3,5,3,3,4,0,1
0,1,51,1,1,2548,5,5,5,5,2,4,4,4,4,4,4,5,4,5,62,43,1
0,1,59,1,1,3994,0,4,0,5,2,2,3,5,4,5,5,3,3,3,146,142,1
0,1,35,1,1,1670,1,1,1,1,5,5,5,5,5,5,5,3,5,3,0,0,1
1,1,53,1,1,1624,5,5,5,5,4,4,5,5,5,5,5,5,5,3,55,45,1
1,0,25,1,0,1319,5,5,5,2,5,5,5,5,3,4,2,5,1,5,3,0,1
1,1,34,1,0,363,5,1,1,1,5,5,5,5,1,3,1,3,4,5,64,90,1
0,1,46,1,1,2016,4,1,1,1,3,4,4,4,4,4,4,3,4,2,0,0,0
1,1,12,0,0,2475,3,4,3,1,3,5,4,3,3,4,4,4,4,4,15,61,0
0,1,28,1,1,3308,2,2,2,2,4,4,4,4,4,3,5,5,4,4,0,0,1
0,1,57,0,0,406,3,2,3,4,4,4,4,5,5,3,5,1,5,4,10,0,0
1,0,39,1,1,402,1,1,1,3,3,1,3,3,5,3,4,4,5,3,0,0,0
1,0,37,1,1,602,2,2,2,3,1,2,1,1,3,2,5,3,5,1,51,42,0
0,1,38,1,1,266,4,5,5,5,4,4,4,4,3,4,5,4,5,4,0,9,1
1,1,42,1,1,1276,5,5,5,5,2,5,5,3,3,3,3,3,3,4,0,0,1
0,1,21,1,1,867,4,5,2,5,4,3,4,4,4,3,2,1,2,4,0,3,0
1,1,36,1,1,3615,4,4,2,4,3,5,5,4,4,4,4,4,4,5,0,0,1
1,1,41,1,1,305,5,4,4,4,5,5,5,5,2,5,4,3,4,5,2,0,1
1,1,31,1,1,1105,4,4,4,4,4,4,4,4,3,3,5,4,4,4,0,0,1
1,1,57,0,0,212,3,0,3,5,2,3,2,2,5,3,4,4,5,2,0,1,0
0,1,43,1,0,135,3,5,5,5,4,4,4,3,3,3,3,3,3,1,42,55,0
1,1,54,1,1,599,4,4,4,4,2,4,5,5,5,5,5,5,5,3,0,0,1
1,1,46,1,0,413,5,4,4,4,5,5,5,5,1,5,3,4,3,5,0,0,1
0,1,47,1,1,3880,5,5,5,5,3,4,5,5,5,4,5,5,5,4,9,0,1
1,1,60,1,1,861,3,4,4,4,3,3,3,3,1,3,4,3,2,3,225,207,0
1,1,25,0,0,948,1,4,1,3,5,1,5,5,3,3,3,2,4,5,0,0,0
1,1,60,1,1,397,2,2,2,2,2,5,5,3,3,3,3,3,3,4,20,22,1
0,1,39,1,1,2058,1,1,1,1,3,5,3,4,4,4,4,4,4,1,0,0,1
0,1,35,1,1,566,1,3,3,3,1,1,1,1,4,2,3,1,4,1,90,78,0
1,0,35,1,1,409,2,2,2,5,4,2,4,4,4,3,4,5,5,4,0,0,0
0,1,31,1,1,3927,1,1,1,1,5,5,5,5,2,2,2,4,3,5,0,0,1
1,1,40,0,0,860,1,4,1,1,2,1,2,2,4,3,4,4,4,2,1,0,0
1,0,12,1,1,611,5,5,5,1,5,5,5,4,5,5,5,5,5,5,223,243,1
0,1,60,1,1,907,2,3,3,3,4,3,3,2,2,1,2,1,2,4,9,13,0
1,1,45,1,0,432,3,3,3,3,3,3,3,3,1,1,3,3,4,3,0,0,1
1,1,54,1,1,2409,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0,1
1,1,16,0,0,696,3,4,3,1,1,3,1,1,3,5,5,3,5,1,0,11,0
0,1,34,0,0,164,2,5,2,3,1,2,1,1,3,4,4,5,4,1,0,0,0
0,1,47,0,0,657,4,2,4,3,5,3,4,2,2,4,2,4,2,1,10,0,0
1,1,67,0,1,134,2,5,2,2,1,2,1,1,4,5,2,3,4,1,0,0,0
0,1,43,1,1,3815,2,2,2,2,3,5,5,4,4,4,4,4,4,4,0,0,1
0,1,55,1,1,3071,1,4,4,4,2,3,3,2,2,2,1,3,2,2,0,4,0
0,1,43,1,0,436,5,4,4,4,2,4,2,5,5,5,5,3,5,5,0,0,1
0,1,52,1,1,2922,1,1,1,1,4,5,4,4,4,4,4,4,4,4,63,58,1
0,1,35,0,1,1325,2,5,2,1,1,2,1,1,3,5,4,4,4,1,0,0,0
1,0,29,1,0,577,3,3,3,3,1,3,1,1,4,4,3,1,4,1,0,0,0
0,1,17,0,0,1050,2,4,2,3,2,2,2,2,1,4,5,1,3,2,2,50,0
1,1,35,1,0,808,5,3,3,3,5,5,5,5,2,2,4,5,2,5,0,0,1
0,1,40,1,1,3215,5,4,5,5,2,4,5,4,4,4,4,3,4,5,21,18,1
0,1,62,1,0,472,5,5,5,5,2,1,4,5,5,5,5,1,5,4,48,29,1
0,0,47,1,0,139,4,4,4,2,4,4,4,4,4,2,4,3,1,4,0,0,1
0,1,22,0,0,573,2,5,2,3,4,2,4,4,4,3,5,5,5,4,0,7,0
0,1,37,0,0,280,2,4,2,3,3,2,3,3,4,1,4,3,4,3,0,0,0
1,1,70,0,0,602,1,5,1,1,2,1,2,2,5,2,4,4,4,2,82,68,0
0,1,31,1,0,1208,4,3,3,3,4,4,4,4,1,3,1,5,2,4,16,21,1
1,1,55,1,1,2254,4,4,5,4,3,5,4,4,4,4,4,4,4,3,22,8,1
0,1,59,1,1,3771,3,3,3,3,5,4,5,5,5,5,5,4,5,5,6,0,1
0,0,21,1,0,937,2,2,2,3,3,2,1,3,4,5,4,4,3,3,0,0,0
1,1,29,1,1,1482,2,2,2,2,5,5,5,5,4,3,4,5,5,5,120,116,1
1,1,58,1,1,251,4,5,5,5,5,4,5,5,2,2,4,1,4,5,59,56,0
1,1,32,0,1,701,1,4,1,2,2,1,2,2,1,1,2,4,1,2,0,0,0
1,0,22,1,0,421,4,0,4,4,2,4,2,2,2,4,3,1,1,2,81,79,0
1,1,36,1,1,387,4,2,2,2,4,4,4,4,5,4,3,4,1,4,0,0,1
1,1,54,1,1,1711,3,3,3,3,5,5,4,5,5,5,5,4,5,5,0,0,1
0,0,36,1,1,331,2,2,2,1,3,2,3,3,5,3,4,3,5,3,0,0,0
0,1,33,1,1,1744,1,2,2,2,2,3,4,1,1,1,1,2,1,3,0,0,0
0,1,45,0,1,280,3,0,3,3,3,4,4,5,5,3,5,5,5,5,0,0,0
1,1,42,1,1,3358,3,3,1,3,2,5,4,5,5,5,5,4,5,4,23,36,1
1,1,51,1,1,2692,5,5,5,5,2,5,4,3,3,3,3,3,3,3,28,22,1
1,1,32,1,0,1721,5,4,4,4,5,5,5,5,5,2,2,3,4,5,0,0,1
1,1,7,0,0,802,1,4,1,4,5,1,5,5,2,4,3,1,4,5,0,0,0
0,1,75,1,1,308,0,0,0,4,5,4,5,3,3,3,5,5,3,3,0,0,1
1,0,12,1,0,577,3,4,3,3,2,3,2,2,4,4,4,2,4,2,18,7,0
0,1,39,1,1,2142,2,2,2,2,5,5,4,5,5,5,5,3,5,3,83,78,1
1,1,39,1,0,144,4,2,2,2,4,4,4,4,2,1,2,3,1,4,0,0,1
0,1,46,1,1,391,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,0,1
1,1,55,1,1,3769,5,5,5,5,3,4,5,4,4,4,5,5,4,4,15,14,1
1,1,28,0,1,2218,4,2,4,4,1,4,1,1,3,3,4,2,4,1,0,0,0
0,1,28,1,1,1910,1,1,1,1,4,4,4,4,1,1,3,4,5,4,30,28,1
1,1,30,1,1,1770,4,4,4,4,2,2,2,2,2,2,4,3,3,2,0,0,1
1,1,48,0,0,331,3,4,3,1,1,3,1,1,5,5,1,4,2,1,0,0,0
1,0,20,1,0,853,1,1,1,4,5,1,5,5,3,5,3,4,4,5,8,4,0
0,1,26,1,1,2255,2,2,3,2,2,2,2,2,4,5,1,4,2,2,0,33,0
0,1,57,0,1,1547,1,4,1,1,4,4,5,2,2,1,2,5,2,5,3,2,0
0,1,70,0,1,654,4,2,5,4,2,3,3,1,1,5,1,3,1,3,0,0,0
1,1,47,1,1,2422,1,2,2,2,1,1,1,4,5,3,3,1,3,1,86,104,0
1,0,21,1,1,1065,3,4,3,4,5,3,5,5,4,1,4,1,3,5,0,0,0
0,1,44,1,0,2475,4,3,3,3,2,4,3,4,4,4,4,2,4,2,13,0,0
0,0,43,1,0,134,3,1,3,4,1,3,1,1,4,4,3,4,4,1,7,18,0
0,1,39,1,1,3361,5,5,5,5,1,5,2,3,3,3,3,4,3,5,0,25,1
1,1,66,0,1,951,3,2,3,3,4,3,4,4,3,4,3,4,2,4,0,0,0
0,1,64,0,0,448,3,4,3,3,5,5,5,5,5,3,5,4,5,4,0,11,0
0,1,44,0,0,1444,3,3,3,4,4,1,2,3,3,3,3,5,3,5,15,24,0
0,0,34,1,1,2075,2,2,2,4,2,2,2,2,3,3,5,4,5,2,0,7,0
1,1,59,0,0,577,4,2,4,2,3,4,3,3,3,1,2,3,3,3,0,0,0
0,1,58,1,1,2846,3,3,3,3,5,5,5,4,3,3,4,5,5,5,0,0,1
1,1,40,1,1,3106,4,4,4,4,4,5,4,4,4,4,4,5,4,3,0,0,1
0,1,7,0,0,675,2,5,2,2,5,2,5,5,5,5,5,3,4,5,0,10,0
1,0,40,1,0,2586,3,3,3,3,1,3,1,1,4,1,4,1,4,1,1,0,0
0,0,31,1,1,925,1,1,1,3,2,1,2,2,4,2,2,2,2,2,46,23,0
0,1,32,1,1,1426,5,2,3,3,5,5,5,5,2,3,5,1,1,5,25,60,1
0,1,24,1,1,1452,5,5,1,5,3,3,3,3,4,4,3,1,2,3,0,0,1
0,1,51,0,0,1337,2,5,2,1,5,4,5,2,2,2,2,4,2,3,10,0,0
0,1,45,1,1,758,4,4,4,4,4,5,5,5,5,5,5,3,5,4,0,3,1
0,1,37,1,1,199,1,5,5,5,1,1,1,3,1,3,4,1,3,1,63,137,0
1,0,15,1,0,631,2,5,1,2,2,1,2,2,4,2,4,4,4,2,4,0,0
1,1,40,1,1,3275,3,3,3,3,4,4,4,4,4,4,4,3,4,4,50,64,1
0,1,27,0,0,603,1,5,1,2,3,1,3,3,4,3,5,5,5,3,0,0,0
0,1,38,1,1,3357,1,1,1,1,1,1,4,5,5,5,5,5,5,4,0,0,1
0,1,68,0,0,926,1,4,1,4,1,4,3,3,3,1,3,2,3,1,26,31,0
1,1,53,0,0,528,1,5,1,2,3,1,3,3,3,2,5,3,5,3,0,3,0
1,1,44,1,0,833,2,1,1,1,2,2,2,2,2,5,2,4,1,2,0,12,1
0,1,40,1,1,2454,5,5,5,5,4,4,4,5,4,5,4,4,5,4,0,0,1
1,1,50,1,1,584,1,1,1,1,2,3,3,1,1,1,1,1,1,2,0,0,0
1,0,37,1,0,680,4,3,3,3,5,3,5,5,2,1,3,1,4,5,0,0,0
1,1,64,0,0,446,4,5,4,4,1,4,2,1,3,3,5,3,4,1,32,29,0
1,1,57,0,0,2475,3,4,3,1,1,3,1,1,5,4,4,5,4,1,0,0,0
1,1,16,1,1,419,5,5,5,5,5,5,5,5,5,3,4,3,4,5,0,0,1
1,1,52,1,1,2657,1,1,5,1,4,4,4,5,5,5,5,5,5,5,0,0,1
1,1,59,0,0,645,2,2,2,3,1,2,1,1,2,3,2,2,3,1,0,0,0
0,1,51,0,0,888,4,4,5,4,1,3,3,3,3,5,3,2,3,3,0,7,0
0,1,49,0,1,657,1,5,1,3,2,4,4,2,2,1,2,3,2,2,0,0,0
0,0,39,1,0,251,3,1,3,3,2,3,2,2,1,3,3,4,3,2,108,97,0
0,1,51,1,1,1426,4,4,4,4,3,4,5,3,3,3,3,4,3,5,0,9,1
0,0,30,1,1,590,1,1,1,3,2,1,4,2,3,2,4,4,5,2,4,0,0
1,1,63,1,0,1501,2,5,5,5,2,2,2,2,1,5,2,2,3,2,0,0,0
0,1,9,0,0,696,1,4,1,2,2,1,2,2,5,5,4,5,5,2,11,23,0
0,1,51,1,1,1068,5,5,5,5,5,5,5,3,3,3,3,5,3,3,19,37,1
1,1,57,0,0,657,3,4,3,4,2,3,2,2,3,4,2,5,3,2,24,25,0
1,1,43,1,1,296,4,4,4,4,4,4,4,4,5,3,2,2,5,4,1,0,1
1,1,26,1,1,1009,3,1,1,1,3,3,3,3,1,1,4,3,3,3,0,0,0
1,1,36,1,1,3981,3,3,5,3,3,4,4,4,4,4,4,5,4,5,0,9,1
0,1,41,1,1,1069,2,2,2,2,2,4,4,5,5,5,5,3,5,3,6,0,1
0,1,62,0,0,1440,3,4,3,1,3,5,4,4,4,3,4,3,4,5,27,16,0
1,0,8,0,0,236,1,5,1,4,1,1,1,1,5,3,4,4,5,1,0,0,0
0,1,16,1,1,515,2,1,5,1,2,2,2,2,1,5,4,2,4,2,8,4,0
1,1,59,0,0,192,5,5,5,3,5,5,5,5,5,4,4,3,5,5,4,0,1
1,1,39,1,1,2513,1,1,1,1,2,4,5,5,5,5,5,4,5,3,0,0,1
1,1,53,0,0,852,2,4,2,1,1,2,1,1,3,4,4,3,5,1,0,0,0
1,1,51,0,0,383,2,4,5,4,1,5,1,1,5,3,4,5,4,1,0,0,0
0,1,30,1,1,2045,2,2,2,2,5,5,5,5,5,1,1,4,2,5,0,0,1
1,1,43,1,0,1092,3,5,5,5,3,3,3,3,3,5,3,1,4,3,0,0,0
1,1,55,1,1,1190,1,1,1,1,3,4,3,1,1,1,1,3,1,2,0,0,0
0,1,47,0,0,73,2,1,2,3,3,2,2,5,5,2,5,2,5,2,64,79,0
1,1,41,0,0,986,4,5,4,4,4,4,4,4,5,2,4,3,5,4,9,1,0
0,1,55,1,0,376,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0
0,1,41,1,1,1993,3,3,5,5,3,2,3,3,3,3,3,2,3,4,0,17,0
0,1,49,1,1,3507,4,4,4,4,4,5,5,5,5,5,5,4,5,3,1,0,1
0,1,40,1,1,3918,1,0,0,3,5,3,3,3,3,0,3,1,3,4,0,0,0
0,0,22,1,0,738,3,3,3,3,3,3,3,3,3,4,2,2,2,3,46,41,0
1,1,65,0,0,1300,1,4,1,1,4,1,4,4,3,4,4,5,5,4,0,0,0
0,1,36,1,1,236,1,1,1,1,4,4,5,5,5,5,5,4,5,3,0,0,1
0,1,36,0,0,867,4,5,4,1,5,4,5,5,4,4,4,4,5,5,30,18,0
0,1,41,1,1,1999,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0,1
1,1,58,1,1,2073,2,2,2,2,3,4,5,5,5,5,4,4,5,5,0,0,1
0,1,59,0,1,2218,1,3,1,4,4,4,3,1,1,1,1,2,1,1,2,0,0
1,1,28,0,0,241,1,5,1,1,1,1,1,1,5,2,4,3,5,1,6,1,0
1,1,65,0,0,862,2,4,2,1,1,2,5,1,5,4,5,5,4,1,0,4,0
0,1,64,0,0,515,1,5,1,3,3,5,4,4,4,1,4,3,4,3,0,3,0
1,1,60,1,1,1671,1,1,4,1,3,5,4,5,5,5,5,5,5,5,0,0,1
1,0,40,1,0,101,1,1,1,3,4,1,3,4,1,5,4,3,3,4,0,0,0
0,1,66,1,0,1276,3,4,3,3,3,3,2,3,3,3,3,4,3,4,54,41,0
0,1,47,1,1,2994,4,3,3,3,5,4,3,4,4,4,4,1,4,1,13,13,0
0,0,24,1,0,1072,2,2,2,4,3,2,3,3,3,5,4,3,3,3,105,84,0
1,0,57,1,1,192,5,5,5,4,5,5,5,5,5,4,5,4,5,5,0,5,1
1,1,9,0,0,422,2,2,2,4,3,2,3,3,3,1,4,1,4,3,5,6,0
0,1,35,1,1,2342,4,4,4,4,3,3,5,1,1,2,1,3,1,3,0,0,1
1,1,49,1,1,534,3,3,3,3,2,5,2,4,4,4,4,2,4,2,3,0,1
1,1,38,1,1,130,2,2,2,2,3,5,5,5,5,4,4,3,5,5,0,0,1
0,1,40,1,0,636,5,5,5,5,5,5,5,5,3,3,2,1,1,5,38,48,1
1,1,12,0,0,351,2,1,2,2,2,2,2,2,2,2,3,1,2,2,0,0,0
1,0,22,1,0,417,2,1,2,3,1,2,1,1,3,5,4,3,4,1,36,31,0
1,1,60,1,1,1723,1,1,1,1,1,2,4,5,5,5,5,3,5,1,0,0,1
0,0,26,1,0,451,2,3,2,4,5,2,5,5,1,2,3,4,3,5,3,0,0
0,0,38,1,0,533,4,3,4,2,5,4,5,5,1,5,1,3,2,5,16,12,1
0,1,35,0,0,356,3,5,3,3,3,3,3,3,3,4,4,3,5,3,0,0,0
0,1,51,0,0,337,2,2,2,4,2,4,4,5,5,2,5,1,5,3,9,0,0
0,1,31,1,1,3428,0,4,0,1,2,2,2,2,3,3,1,1,5,2,0,0,1
1,1,38,1,1,2409,5,5,5,5,2,3,3,4,4,4,4,2,4,4,0,0,1
1,0,39,1,0,387,2,0,2,4,3,2,3,3,1,4,3,2,4,3,0,0,0
0,1,59,1,1,2704,2,2,2,2,5,4,3,2,2,2,2,1,2,2,0,0,0
1,1,49,1,1,590,5,5,2,5,4,5,5,2,2,2,2,5,2,4,46,40,1
0,1,49,1,1,3844,1,1,1,1,5,5,5,4,4,4,4,4,4,4,86,80,1
0,1,50,1,1,3397,4,5,5,5,3,4,4,3,2,3,4,4,2,4,161,173,0
1,1,43,1,0,420,4,1,1,1,4,4,4,4,1,4,2,3,4,4,5,29,1
1,1,41,1,1,114,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,0,1
1,1,53,1,1,3057,1,1,1,1,4,5,5,5,5,5,5,4,5,4,0,0,1
0,0,38,1,0,240,3,3,3,4,1,3,1,1,3,4,4,3,4,1,5,2,0
1,1,43,0,0,395,3,3,3,3,1,3,1,1,5,3,3,3,3,1,1,0,0
0,1,72,1,1,319,2,1,1,1,3,3,3,2,2,2,2,3,2,1,52,43,0
1,1,29,0,0,814,4,2,4,3,3,4,3,3,1,3,2,3,4,3,0,0,0
0,1,70,0,0,327,2,0,2,3,5,4,5,5,5,2,5,5,5,5,59,57,0
1,1,41,1,0,1892,3,4,5,4,2,3,2,2,3,1,4,1,4,2,0,0,0
0,1,41,0,0,1504,2,1,2,3,5,2,5,5,1,3,2,1,3,5,0,0,0
0,1,43,0,1,261,2,3,2,2,3,3,4,5,5,2,5,1,5,2,1,5,0
0,1,25,1,1,2073,2,2,2,2,4,4,4,4,5,3,5,5,4,4,0,0,1
1,1,17,1,1,1723,4,4,4,4,3,3,3,3,5,5,3,4,4,3,2,3,1
1,1,52,1,1,3176,3,3,3,3,2,4,5,5,5,4,5,5,5,4,6,0,1
0,1,45,1,1,604,4,4,4,4,5,5,3,4,4,4,4,1,4,5,0,0,1
1,0,22,1,1,825,0,4,0,5,3,0,3,3,4,2,4,4,5,3,0,0,1
1,1,64,0,0,358,3,4,3,5,5,3,5,5,5,4,4,4,5,5,1,0,0
1,1,59,1,1,290,2,2,2,2,5,5,5,5,5,5,5,2,5,3,2,7,1
1,1,38,1,0,251,5,4,4,4,5,5,5,5,3,2,2,4,1,5,0,0,1
0,1,18,0,0,689,3,2,4,3,4,4,4,4,2,1,4,4,3,4,0,0,0
1,1,68,1,0,156,3,2,2,2,3,3,3,3,2,5,2,5,4,3,0,0,1
1,1,59,0,0,1211,1,0,1,3,4,1,4,4,4,2,5,3,4,4,0,0,0
0,1,59,1,1,541,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,18,1
0,1,53,0,0,957,3,4,3,3,4,4,5,5,5,3,5,3,5,3,0,13,0
0,1,50,0,0,550,4,3,4,3,5,4,4,2,2,4,2,4,2,4,1,3,0
1,1,52,1,1,1985,5,5,4,5,3,5,4,4,4,4,4,5,4,3,1,0,1
0,1,27,1,1,1938,5,5,5,5,5,5,5,5,1,5,4,1,1,5,0,0,1
0,1,32,1,1,3147,4,1,4,4,4,4,4,4,5,4,5,4,4,4,7,9,1
1,1,50,1,0,1132,4,4,3,3,4,4,4,2,5,1,1,4,4,4,284,286,0
0,1,30,1,1,2611,5,5,5,5,3,3,3,3,1,3,3,1,5,3,15,0,1
1,1,49,0,0,1337,0,2,0,4,2,0,4,2,4,1,4,3,4,2,0,15,1
0,0,21,1,0,368,3,5,3,4,3,2,2,3,4,4,5,2,3,2,251,253,0
0,1,39,1,0,516,2,4,3,4,2,2,2,2,3,3,3,4,4,2,62,51,0
0,1,63,1,0,696,2,5,5,5,5,4,3,2,2,2,2,4,2,3,59,32,0
1,0,34,1,0,483,3,5,3,3,3,3,3,3,4,5,2,3,3,3,0,0,0
0,0,36,1,1,986,2,2,2,4,5,2,5,5,4,5,4,1,4,5,0,7,0
1,1,55,1,1,3584,2,2,2,2,5,1,1,2,2,2,2,3,2,3,0,0,0
1,0,30,1,1,1096,0,0,0,1,1,0,1,1,4,5,5,5,4,1,3,0,1
0,1,22,1,1,2880,2,2,2,2,5,5,5,5,5,5,4,4,4,5,0,0,1
1,1,46,1,1,1766,4,4,4,4,4,4,4,5,5,5,5,4,5,5,56,53,1
0,1,61,0,0,1249,3,5,3,1,2,3,4,3,3,3,3,4,3,4,9,3,0
0,0,27,1,1,328,5,5,5,2,3,5,3,3,3,4,3,1,4,3,0,0,1
1,0,24,1,0,756,5,5,5,4,3,5,5,3,4,5,5,4,4,3,7,2,1
1,1,31,1,1,3025,4,1,4,4,1,2,1,1,3,4,5,4,5,1,41,31,1
1,1,15,0,0,597,3,3,4,4,2,4,2,2,1,1,4,4,3,2,0,0,0
1,1,19,0,0,731,3,4,3,3,3,3,3,3,4,4,4,2,3,3,0,0,0
